inventoryItemId,cardTraderId,blueprintId,game,setCode,name,condition,isFoil,price,totalQuantity,bin,row,locationQuantity
69e5415e9ca1ed48e7d99e65,409249306,,1,mkm,Dog Walker,Near Mint,FALSE,0.05,10,Bin 5,33,2
69e5415e9ca1ed48e7d99e65,409249306,,1,mkm,Dog Walker,Near Mint,FALSE,0.05,10,Bin 5,34,3
69e5415e9ca1ed48e7d99e65,409249306,,1,mkm,Dog Walker,Near Mint,FALSE,0.05,10,Bin 5,35,2
69e9035c7ecc73c161d86c98,409953935,,1,mkm,Dog Walker,Near Mint,FALSE,0.03,6,Bin 1,12,6
69af86db9ca1ed48e7d8a742,398181824,,1,khm,Dogged Pursuit,Near Mint,TRUE,0.15,1,Bin 6,22,1
69af734a9a9ce4ef7aed3cfd,398165944,,1,cneo,Dokuchi Silencer,NM,FALSE,0.15,1,Bin 6,20,1
69b042609ca1ed48e7d8ac5d,398289267,,1,bfz,Dominator Drone,Near Mint,TRUE,0.1,1,Bin 6,25,1
69e432f09ca1ed48e7d994bc,409094963,,1,bfz,Dominator Drone,Near Mint,FALSE,0.03,8,Bin 5,17,8
69e930737ecc73c161d8ffda,410015013,,1,dsk,Don't Make a Sound,Near Mint,FALSE,0.03,15,Bin 1,31,11
69e930737ecc73c161d8ffda,410015013,,1,dsk,Don't Make a Sound,Near Mint,FALSE,0.03,15,Bin 1,32,4
69e42aa29ca1ed48e7d992b7,409089962,,1,akh,Doomed Dissenter,Near Mint,FALSE,0.03,7,Bin 5,11,7
69af542434ce719e27b741ae,397764538,,1,cmr,Doomed Traveler,NM,FALSE,0.03,0,,,
69e7cbdd9ca1ed48e7d9ace6,409768153,,1,hou,Doomfall,Near Mint,FALSE,0.05,1,Bin 7,1,1
69ed59c179f49147a0810222,410864024,,1,khm,Doomskar Oracle,Near Mint,FALSE,0.03,1,Bin 7,16,1
69e7dda89ca1ed48e7d9b00c,409778101,,1,rtr,Downsize,Near Mint,TRUE,0.15,1,Bin 7,5,1
69e9546e7ecc73c161d97bcb,410037359,,1,ema,Dragon Egg,Near Mint,TRUE,0.15,1,Bin 7,11,1
69c321979ca1ed48e7d90a52,402043042,,1,a25,Dragon's Eye Savants,Near Mint,FALSE,0.04,1,Bin 1,1,1
69ed5f1879f49147a08132f3,410865336,,1,ktk,Dragon's Eye Savants,Near Mint,FALSE,0.04,1,Bin 7,17,1
69e957d07ecc73c161d987ca,410039902,,1,tdm,Dragon's Prey,Near Mint,FALSE,0.05,1,Bin 7,12,1
69e9546a7ecc73c161d97b83,410037337,,1,tdm,Dragonback Lancer,Near Mint,FALSE,0.05,3,Bin 7,11,3
699bb5c234ce719e27b6ea6a,393882035,,1,tla,Dragonfly Swarm,NM,TRUE,0.2,1,Bin 6,8,1
69b0d7f69ca1ed48e7d8b9d8,398406791,,1,ima,Dragonloft Idol,Near Mint,TRUE,0.15,1,Bin 6,36,1
69e425919ca1ed48e7d991aa,409083533,,1,ktk,Dragonscale Boon,Near Mint,FALSE,0.05,5,Bin 5,8,5
69ed5f1779f49147a08132c0,410865328,,1,ktk,Dragonscale Boon,Near Mint,TRUE,0.1,1,Bin 7,17,1
69ed5f1779f49147a08132ba,410865327,,1,ktk,Dragonscale Boon,Near Mint,FALSE,0.04,1,Bin 7,17,1
699a9e1834ce719e27b6e08a,393639378,,1,fin,Dragoon's Lance,NM,FALSE,0.05,2,Bin 6,6,2
699bb82334ce719e27b6eb3e,393883186,,1,fin,Dragoon's Wyvern,NM,FALSE,0.04,4,Bin 6,9,4
699bb19534ce719e27b6e943,393880591,,1,fin,Dragoon's Wyvern,NM,TRUE,0.15,1,Bin 6,7,1
69e7dda49ca1ed48e7d9afca,409778077,,1,rtr,Drainpipe Vermin,Near Mint,FALSE,0.05,1,Bin 7,5,1
69e53d239ca1ed48e7d99da4,409247541,,1,cmkm,Dramatic Accusation,Near Mint,FALSE,0.05,3,Bin 5,30,1
69e53d239ca1ed48e7d99da4,409247541,,1,cmkm,Dramatic Accusation,Near Mint,FALSE,0.05,3,Bin 5,33,1
69e53d239ca1ed48e7d99da4,409247541,,1,cmkm,Dramatic Accusation,Near Mint,FALSE,0.05,3,Bin 5,34,1
69e53d2b9ca1ed48e7d99e16,409247574,,1,mkm,Dramatic Accusation,Near Mint,FALSE,0.02,11,Bin 5,30,1
69e53d2b9ca1ed48e7d99e16,409247574,,1,mkm,Dramatic Accusation,Near Mint,FALSE,0.02,11,Bin 5,31,1
69e53d2b9ca1ed48e7d99e16,409247574,,1,mkm,Dramatic Accusation,Near Mint,FALSE,0.02,11,Bin 5,33,1
69e53d2b9ca1ed48e7d99e16,409247574,,1,mkm,Dramatic Accusation,Near Mint,FALSE,0.02,11,Bin 5,34,2
69e53d2b9ca1ed48e7d99e16,409247574,,1,mkm,Dramatic Accusation,Near Mint,FALSE,0.02,11,Bin 5,35,2
69e53d2b9ca1ed48e7d99e16,409247574,,1,mkm,Dramatic Accusation,Near Mint,FALSE,0.02,11,Bin 1,10,4
69e7d3c79ca1ed48e7d9aeac,409772250,,1,bfz,Drana's Emissary,Near Mint,TRUE,0.15,0,,,
69ed59c279f49147a0810234,410864030,,1,khm,Draugr Recruiter,Near Mint,FALSE,0.03,2,Bin 7,16,2
69ed59c979f49147a08102b7,410864074,,1,khm,Draugr Thought-Thief,Near Mint,FALSE,0.02,1,Bin 7,16,1
69e957cf7ecc73c161d987af,410039893,,1,mm2,Dread Drone,Near Mint,TRUE,0.1,2,Bin 7,12,2
69e96e607ecc73c161d9d78b,410048725,,1,jou,Dreadbringer Lampads,Near Mint,TRUE,0.15,1,Bin 7,15,1
69b0d7e89ca1ed48e7d8b905,398406662,,1,thb,Dreadful Apathy,Near Mint,TRUE,0.1,1,Bin 6,36,1
699b7d3834ce719e27b6e7b1,393860707,,1,mh3,Dreadmobile,NM,FALSE,0.03,1,Bin 6,2,1
69b046c49ca1ed48e7d8adb3,398292010,,1,tsp,Dreadship Reef,Near Mint,FALSE,0.04,0,,,
69e534479ca1ed48e7d99b01,409242781,,1,fdn,Dreadwing Scavenger,Near Mint,FALSE,0.03,1,Bin 5,27,1
69b03d269ca1ed48e7d8abdd,398283218,,1,woe,Dream Spoilers,Near Mint,FALSE,0.03,1,Bin 6,24,1
69e9546e7ecc73c161d97bc8,410037358,,1,ema,Dream Twist,Near Mint,TRUE,0.15,1,Bin 7,11,1
699b7d3034ce719e27b6e725,393860664,,1,mh3,Dreamdrinker Vampire,NM,FALSE,0.03,1,Bin 6,2,1
699b75a434ce719e27b6e501,393857972,,1,fin,Dreams of Laguna,NM,FALSE,0.04,12,Bin 6,4,3
699b75a434ce719e27b6e501,393857972,,1,fin,Dreams of Laguna,NM,FALSE,0.04,12,Bin 6,3,1
699b75a434ce719e27b6e501,393857972,,1,fin,Dreams of Laguna,NM,FALSE,0.04,12,Bin 6,7,1
699b75a434ce719e27b6e501,393857972,,1,fin,Dreams of Laguna,NM,FALSE,0.04,12,Bin 6,9,7
699bb19534ce719e27b6e946,393880592,,1,fin,Dreams of Laguna,NM,TRUE,0.15,1,Bin 6,7,1
69af4d4334ce719e27b7404d,397707312,,1,fin,Dreams of Laguna,NM,FALSE,0.03,1,Bin 6,11,1
69b0d7ea9ca1ed48e7d8b929,398406688,,1,thb,Dreamshaper Shaman,Near Mint,TRUE,0.15,1,Bin 6,36,1
69b0d7e89ca1ed48e7d8b908,398406664,,1,thb,Dreamstalker Manticore,Near Mint,TRUE,0.15,1,Bin 6,36,1
69af542734ce719e27b741db,397764558,,1,iko,Dreamtail Heron,NM,FALSE,0.03,1,Bin 6,15,1
69e7ddab9ca1ed48e7d9b04b,409778126,,1,rtr,Dreg Mangler,Near Mint,FALSE,0.05,2,Bin 7,5,2
69b0425d9ca1ed48e7d8ac28,398289247,,1,2xm,Driver of the Dead,Near Mint,TRUE,0.15,1,Bin 6,25,1
69e539309ca1ed48e7d99cb6,409246113,,1,emn,Drogskol Shieldmate,Near Mint,FALSE,0.03,1,Bin 5,28,1
69e9083d7ecc73c161d87bdd,409965715,,1,otj,Drover Grizzly,Near Mint,FALSE,0.05,15,Bin 1,17,15
69b046c29ca1ed48e7d8ad9b,398292003,,1,xln,Drover of the Mighty,Near Mint,FALSE,0.11,2,Bin 6,26,1
69b046c29ca1ed48e7d8ad9b,398292003,,1,xln,Drover of the Mighty,Near Mint,FALSE,0.11,2,Bin 6,28,1
69edbdac2f009c9bc4cddf15,410924399,,1,dgm,Drown in Filth,Near Mint,FALSE,0.05,1,Bin 7,18,1
69b046bd9ca1ed48e7d8ad4c,398291985,,1,emn,Drownyard Behemoth,Near Mint,FALSE,0.03,3,Bin 6,26,3
699b7d3d34ce719e27b6e805,393860729,,1,mh3,Drownyard Lurker,NM,FALSE,0.05,0,,,
69e7dda69ca1ed48e7d9afe5,409778088,,1,rtr,Drudge Beetle,Near Mint,FALSE,0.03,1,Bin 7,5,1
69b0bf1e9ca1ed48e7d8b568,398394956,,1,m19,Druid of Horns,Near Mint,FALSE,0.04,1,Bin 6,33,1
69e7ce279ca1ed48e7d9ad9c,409769228,,1,aer,Druid of the Cowl,Near Mint,TRUE,0.1,1,Bin 7,2,1
69b0dd029ca1ed48e7d8ba55,398420429,,1,aer,Druid of the Cowl,Near Mint,FALSE,0.03,2,Bin 6,37,1
69b0dd029ca1ed48e7d8ba55,398420429,,1,aer,Druid of the Cowl,Near Mint,FALSE,0.03,2,Bin 7,1,1
69b0dd029ca1ed48e7d8ba58,398420430,,1,m19,Druid of the Cowl,Near Mint,FALSE,0.04,1,Bin 6,37,1
69e920cb7ecc73c161d8cb50,410003522,,1,blb,Druid of the Spade,Near Mint,FALSE,0.03,9,Bin 1,26,9
69b04ead9ca1ed48e7d8ae77,398299176,,1,mm3,Druid's Deliverance,Near Mint,FALSE,0.09,1,Bin 6,27,1
69e53d229ca1ed48e7d99d9b,409247537,,1,mkm,Due Diligence,Near Mint,FALSE,0.05,9,Bin 5,30,2
69e53d229ca1ed48e7d99d9b,409247537,,1,mkm,Due Diligence,Near Mint,FALSE,0.05,9,Bin 5,32,2
69e53d229ca1ed48e7d99d9b,409247537,,1,mkm,Due Diligence,Near Mint,FALSE,0.05,9,Bin 5,33,1
69e53d229ca1ed48e7d99d9b,409247537,,1,mkm,Due Diligence,Near Mint,FALSE,0.05,9,Bin 5,34,2
69e53d229ca1ed48e7d99d9b,409247537,,1,mkm,Due Diligence,Near Mint,FALSE,0.05,9,Bin 5,35,2
69e9035d7ecc73c161d86cb9,409953957,,1,mkm,Due Diligence,Near Mint,FALSE,0.03,10,Bin 1,12,10
69af68ae34ce719e27b74379,398052903,,1,mid,Duelcraft Trainer,Near Mint,FALSE,0.03,2,Bin 6,17,1
69af68ae34ce719e27b74379,398052903,,1,mid,Duelcraft Trainer,Near Mint,FALSE,0.03,2,Bin 5,27,1
69e91b437ecc73c161d8b8e2,409999621,,1,afr,Dueling Rapier,Near Mint,FALSE,0.05,3,Bin 1,23,3
69e4201d9ca1ed48e7d9909d,409080712,,1,kld,Dukhara Scavenger,Near Mint,FALSE,0.03,9,Bin 5,4,8
69e4201d9ca1ed48e7d9909d,409080712,,1,kld,Dukhara Scavenger,Near Mint,FALSE,0.03,9,Bin 7,5,1
69e42c2a9ca1ed48e7d99376,409090873,,1,akh,Dune Beetle,Near Mint,FALSE,0.05,1,Bin 5,12,1
69e96e5c7ecc73c161d9d74c,410048707,,1,akh,Dune Beetle,Near Mint,TRUE,0.1,1,Bin 7,15,1
69e7cbe19ca1ed48e7d9ad24,409768174,,1,hou,Dunes of the Dead,Near Mint,FALSE,0.05,0,,,
69e965bb7ecc73c161d9b973,410045381,,1,cltr,Dunland Crebain,Near Mint,FALSE,0.03,1,Bin 7,14,1
69e965bb7ecc73c161d9b970,410045378,,1,ltr,Dunland Crebain,Near Mint,FALSE,0.03,1,Bin 7,14,1
69e421909ca1ed48e7d990fa,409081310,,1,kld,Durable Handicraft,Near Mint,FALSE,0.05,7,Bin 5,5,4
69e421909ca1ed48e7d990fa,409081310,,1,kld,Durable Handicraft,Near Mint,FALSE,0.05,7,Bin 7,4,3
69af6d6434ce719e27b744fd,398148526,,1,mid,Duress,NM,FALSE,0.04,1,Bin 6,18,1
69b0dcfe9ca1ed48e7d8ba25,398420416,,1,rix,Dusk Charger,Near Mint,FALSE,0.03,1,Bin 6,37,1
69e7e4d29ca1ed48e7d9b19b,409781977,,1,rix,Dusk Charger,Near Mint,TRUE,0.1,1,Bin 7,7,1
69e539349ca1ed48e7d99cf6,409246134,,1,emn,Dusk Feaster,Near Mint,FALSE,0.03,3,Bin 5,28,3
69e95c877ecc73c161d99892,410042479,,1,xln,Duskborne Skymarcher,Near Mint,FALSE,0.05,2,Bin 7,13,2
69af91869ca1ed48e7d8a7db,398187780,,1,woe,Dutiful Griffin,Near Mint,FALSE,0.03,1,Bin 6,23,1
69e433fa9ca1ed48e7d99502,409095210,,1,bfz,Dutiful Return,Near Mint,FALSE,0.03,11,Bin 5,18,11
69e4244d9ca1ed48e7d9917c,409082834,,1,ktk,Dutiful Return,Near Mint,FALSE,0.03,6,Bin 5,7,6
699a9e1b34ce719e27b6e0c7,393639396,,1,fin,Dwarven Castle Guard,NM,FALSE,0.03,14,Bin 6,6,2
699a9e1b34ce719e27b6e0c7,393639396,,1,fin,Dwarven Castle Guard,NM,FALSE,0.03,14,Bin 6,4,1
699a9e1b34ce719e27b6e0c7,393639396,,1,fin,Dwarven Castle Guard,NM,FALSE,0.03,14,Bin 6,12,11
699bb19434ce719e27b6e934,393880586,,1,fin,Dwarven Castle Guard,NM,TRUE,0.15,1,Bin 6,7,1
69ed59c679f49147a0810278,410864053,,1,khm,Dwarven Reinforcements,Near Mint,FALSE,0.03,1,Bin 7,16,1
69e7e09d9ca1ed48e7d9b07a,409779768,,1,fdn,Dwynen's Elite,Near Mint,FALSE,0.03,1,Bin 7,6,1
69e7e4ce9ca1ed48e7d9b145,409781945,,1,ori,Dwynen's Elite,Near Mint,FALSE,0.05,1,Bin 7,7,1
69e7e4cd9ca1ed48e7d9b142,409781944,,1,ori,Dwynen's Elite,Near Mint,TRUE,0.15,0,,,
69b0c7619ca1ed48e7d8b68d,398398104,,1,rtr,Dynacharge,Near Mint,FALSE,0.03,2,Bin 6,33,2
69eea6d22f009c9bc4d7489c,411068531,,1,dft,Dynamite Diver,Near Mint,FALSE,0.05,1,Bin 7,19,1
69e965b87ecc73c161d9b93a,410045354,,1,ltr,Dúnedain Rangers,Near Mint,FALSE,0.03,1,Bin 7,14,1
69e91cf97ecc73c161d8be9b,410001538,,1,blb,Early Winter,Near Mint,FALSE,0.03,5,Bin 1,24,5
699a9e2034ce719e27b6e121,393639426,,1,tla,Earth Kingdom Jailer,NM,FALSE,0.03,2,Bin 6,6,1
699a9e2034ce719e27b6e121,393639426,,1,tla,Earth Kingdom Jailer,NM,FALSE,0.03,2,Bin 6,4,1
699b75af34ce719e27b6e5b9,393858092,,1,tla,Earth Kingdom Protectors,NM,FALSE,0.05,1,Bin 6,4,1
69b0a9de9ca1ed48e7d8b23b,398363676,,1,tla,Earth Kingdom Soldier,Near Mint,FALSE,0.03,2,Bin 6,29,2
699bb19434ce719e27b6e922,393880580,,1,tla,Earth Rumble Wrestlers,NM,FALSE,0.03,1,Bin 6,7,1
699bb19834ce719e27b6e97f,393880611,,1,tla,Earth Village Ruffians,Near Mint,FALSE,0.03,7,Bin 6,7,1
699bb19834ce719e27b6e97f,393880611,,1,tla,Earth Village Ruffians,Near Mint,FALSE,0.03,7,Bin 6,8,2
699bb19834ce719e27b6e97f,393880611,,1,tla,Earth Village Ruffians,Near Mint,FALSE,0.03,7,Bin 6,9,2
699bb19834ce719e27b6e97f,393880611,,1,tla,Earth Village Ruffians,Near Mint,FALSE,0.03,7,Bin 6,29,2
69e91b437ecc73c161d8b8df,409999619,,1,afr,Earth-Cult Elemental,Near Mint,FALSE,0.05,2,Bin 1,23,2
69af6d6034ce719e27b744b8,398148113,,1,tla,Earthbending Lesson,NM,FALSE,0.03,1,Bin 6,18,1
69e438609ca1ed48e7d9956d,409099698,,1,bfz,Earthen Arms,Near Mint,FALSE,0.03,8,Bin 5,20,8
69eea6d32f009c9bc4d748a8,411068535,,1,dft,Earthrumbler,Near Mint,FALSE,0.04,1,Bin 7,19,1
69e95c867ecc73c161d99884,410042475,,1,ltr,East-Mark Cavalier,Near Mint,FALSE,0.03,1,Bin 7,13,1
69e7e0a59ca1ed48e7d9b0f9,409779810,,1,fdn,Eaten Alive,Near Mint,FALSE,0.03,2,Bin 7,6,2
69e5345b9ca1ed48e7d99c1a,409243001,,1,mid,Eaten Alive,Near Mint,FALSE,0.03,1,Bin 5,27,1
69c322e79ca1ed48e7d90a9d,402044512,,1,lci,Echo of Dusk,Near Mint,FALSE,0.04,6,Bin 1,2,6
69b0b7a59ca1ed48e7d8b3d4,398391717,,1,kld,Eddytrail Hawk,Near Mint,FALSE,0.03,11,Bin 6,31,2
69b0b7a59ca1ed48e7d8b3d4,398391717,,1,kld,Eddytrail Hawk,Near Mint,FALSE,0.03,11,Bin 5,1,8
69b0b7a59ca1ed48e7d8b3d4,398391717,,1,kld,Eddytrail Hawk,Near Mint,FALSE,0.03,11,Bin 7,4,1
699b796634ce719e27b6e6cd,393859692,,1,cfin,"Eden, Seat of the Sanctum",NM,FALSE,0.33,1,Bin 6,3,1
69af91839ca1ed48e7d8a7a7,398187763,,1,woe,Edgewall Pack,Near Mint,FALSE,0.03,1,Bin 6,23,1
69e4307b9ca1ed48e7d9941c,409093660,,1,akh,Edifice of Authority,Near Mint,FALSE,0.05,4,Bin 5,15,4
699bb5c134ce719e27b6ea5b,393882030,,1,spm,Eerie Gravestone,NM,FALSE,0.03,1,Bin 6,8,1
69b03d249ca1ed48e7d8abc5,398283213,,1,woe,Eerie Interference,Near Mint,FALSE,0.03,1,Bin 6,24,1
69ed5f1179f49147a08131d2,410865266,,1,ktk,Efreet Weaponmaster,Near Mint,TRUE,0.1,1,Bin 7,17,1
69e427c99ca1ed48e7d99238,409088130,,1,ktk,Efreet Weaponmaster,Near Mint,FALSE,0.05,5,Bin 5,9,5
69b0a9da9ca1ed48e7d8b1ea,398363657,,1,woe,Ego Drain,Near Mint,FALSE,0.06,1,Bin 6,29,1
699bbb8034ce719e27b6ec9d,393885016,,1,sok,Elder Pine of Jukai,NM,FALSE,0.09,5,Bin 6,10,5
69ed59c579f49147a081026a,410864048,,1,khm,Elderleaf Mentor,Near Mint,FALSE,0.03,1,Bin 7,16,1
69e53ab39ca1ed48e7d99d3a,409246474,,1,ogw,Eldrazi Aggressor,Near Mint,FALSE,0.03,6,Bin 5,29,6
699b7d3534ce719e27b6e783,393860696,,1,mh3,Eldrazi Repurposer,NM,FALSE,0.05,0,,,
69af848a9ca1ed48e7d8a676,398179341,,1,bfz,Eldrazi Skyspawner,Near Mint,FALSE,0.03,0,,,
69e534539ca1ed48e7d99bae,409242913,,1,mid,Electric Revelation,Near Mint,FALSE,0.07,0,,,
69e42c259ca1ed48e7d99319,409090839,,1,akh,Electrify,Near Mint,FALSE,0.05,13,Bin 5,12,1
69e42c259ca1ed48e7d99319,409090839,,1,akh,Electrify,Near Mint,FALSE,0.05,13,Bin 5,13,12
699bbb7c34ce719e27b6ec43,393884973,,1,mma,Electrolyze,NM,FALSE,0.11,4,Bin 6,10,4
69b0cca19ca1ed48e7d8b759,398401797,,1,kld,Elegant Edgecrafters,Near Mint,FALSE,0.03,8,Bin 6,34,1
69b0cca19ca1ed48e7d8b759,398401797,,1,kld,Elegant Edgecrafters,Near Mint,FALSE,0.03,8,Bin 5,5,4
69b0cca19ca1ed48e7d8b759,398401797,,1,kld,Elegant Edgecrafters,Near Mint,FALSE,0.03,8,Bin 7,4,3
69e93a2c7ecc73c161d921f5,410020603,,1,ogw,Elemental Uprising,Near Mint,TRUE,0.1,1,Bin 7,10,1
69e5344e9ca1ed48e7d99b63,409242858,,1,fdn,Elementalist Adept,Near Mint,FALSE,0.03,1,Bin 5,27,1
69b08a969ca1ed48e7d8b0c2,398343002,,1,cns,Elephant Guide,Near Mint,TRUE,0.15,1,Bin 6,28,1
69b0b7a09ca1ed48e7d8b36f,398391684,,1,cns,Elephant Guide,Near Mint,FALSE,0.04,0,,,
69af84919ca1ed48e7d8a6ea,398179381,,1,8ed,Elfhame Palace,Near Mint,FALSE,0.1,1,Bin 6,21,1
699bbb8034ce719e27b6ec97,393885014,,1,c17,Elfhame Palace,NM,FALSE,0.11,1,Bin 6,10,1
69e7e09e9ca1ed48e7d9b083,409779771,,1,fdn,Elfsworn Giant,Near Mint,FALSE,0.05,2,Bin 7,6,2
69b042679ca1ed48e7d8acc4,398289307,,1,m21,Eliminate,Near Mint,FALSE,0.03,1,Bin 6,25,1
69e70c339ca1ed48e7d9a915,409616284,,1,mkm,Eliminate the Impossible,Near Mint,FALSE,0.05,4,Bin 5,36,4
69c3156a9ca1ed48e7d9082c,402033807,,1,eld,Elite Headhunter,Near Mint,TRUE,0.15,1,Bin 6,38,1
69b0d7f49ca1ed48e7d8b9be,398406781,,1,thb,Elite Instructor,Near Mint,TRUE,0.1,1,Bin 6,36,1
699a9e1434ce719e27b6e039,393639353,,1,fin,Elixir,NM,FALSE,0.04,1,Bin 6,6,1
69c321959ca1ed48e7d90a34,402043032,,1,a25,Elvish Aberration,Near Mint,FALSE,0.04,1,Bin 1,1,1
69e7e09c9ca1ed48e7d9b066,409779759,,1,fdn,Elvish Regrower,Near Mint,FALSE,0.05,1,Bin 7,6,1
69e9546e7ecc73c161d97bbf,410037355,,1,ema,Elvish Vanguard,Near Mint,TRUE,1.5,1,Bin 7,11,1
69e704ca9ca1ed48e7d9a7b1,409614842,,1,m13,Elvish Visionary,Near Mint,FALSE,0.06,2,Bin 5,34,2
699bb5cd34ce719e27b6eb1f,393882080,,1,tla,Ember Island Production,NM,FALSE,0.03,0,,,
69e42d609ca1ed48e7d993ab,409091249,,1,akh,Emberhorn Minotaur,Near Mint,FALSE,0.05,5,Bin 5,13,5
69e9546d7ecc73c161d97baa,410037348,,1,tdm,Embermouth Sentinel,Near Mint,FALSE,0.05,1,Bin 7,11,1
69e422c79ca1ed48e7d99114,409082105,,1,ktk,Embodiment of Spring,Near Mint,FALSE,0.05,4,Bin 5,6,4
69e4201d9ca1ed48e7d9909a,409080711,,1,kld,Embraal Bruiser,Near Mint,FALSE,0.05,4,Bin 5,4,4
69e43bda9ca1ed48e7d995ef,409101625,,1,aer,Embraal Gear-Smasher,Near Mint,FALSE,0.03,3,Bin 5,23,2
69e43bda9ca1ed48e7d995ef,409101625,,1,aer,Embraal Gear-Smasher,Near Mint,FALSE,0.03,3,Bin 7,2,1
69e934c17ecc73c161d90f42,410017674,,1,dsk,Emerge from the Cocoon,Near Mint,FALSE,0.03,18,Bin 1,36,18
69b042679ca1ed48e7d8acbe,398289305,,1,stx,Emergent Sequence,Near Mint,FALSE,0.07,1,Bin 6,25,1
69b0b7a49ca1ed48e7d8b3b4,398391707,,1,xln,Emissary of Sunrise,Near Mint,FALSE,0.03,1,Bin 6,31,1
69e4218e9ca1ed48e7d990e0,409081265,,1,kld,Empyreal Voyager,Near Mint,FALSE,0.05,2,Bin 5,5,2
69b0b7a69ca1ed48e7d8b3d7,398391718,,1,xln,Encampment Keeper,Near Mint,FALSE,0.03,2,Bin 6,31,2
69c31da19ca1ed48e7d90986,402040050,,1,xln,Encampment Keeper,Near Mint,TRUE,0.15,1,Bin 6,39,1
69c31da59ca1ed48e7d909c2,402040060,,1,eld,Enchanted Carriage,Near Mint,TRUE,0.15,1,Bin 6,39,1
69af86da9ca1ed48e7d8a736,398181820,,1,roe,Enclave Cryptologist,Near Mint,FALSE,0.16,1,Bin 6,22,1
69eea6d22f009c9bc4d7489f,411068532,,1,dft,Endrider Catalyzer,Near Mint,FALSE,0.04,1,Bin 7,19,1
69b04eb79ca1ed48e7d8af29,398299288,,1,mh1,Enduring Sliver,Near Mint,FALSE,0.03,0,,,
69efe93c4ff24d3a84876f0d,411358565,,1,dtk,Enduring Victory,Near Mint,TRUE,0.1,1,Bin 7,20,1
69af68ac34ce719e27b74355,398052889,,1,thb,Enemy of Enlightenment,NM,FALSE,0.03,1,Bin 6,17,1
699bb19434ce719e27b6e92b,393880583,,1,tla,Energybending,NM,FALSE,0.05,0,,,
69e4218e9ca1ed48e7d990dd,409081264,,1,kld,Engineered Might,Near Mint,FALSE,0.04,5,Bin 5,5,5
69e7ea189ca1ed48e7d9b2e9,409784069,,1,frf,Enhanced Awareness,Near Mint,TRUE,0.1,2,Bin 7,8,2
69e4307e9ca1ed48e7d99440,409093672,,1,akh,Enigma Drake,Near Mint,FALSE,0.05,1,Bin 5,15,1
69e43bda9ca1ed48e7d995ec,409101624,,1,aer,Enraged Giant,Near Mint,FALSE,0.03,4,Bin 5,23,4
69e965b87ecc73c161d9b937,410045353,,1,ltr,Enraged Huorn,Near Mint,FALSE,0.03,1,Bin 7,14,1
69b08a969ca1ed48e7d8b0c5,398343004,,1,cns,Enraged Revolutionary,Near Mint,TRUE,0.15,1,Bin 6,28,1
69e954747ecc73c161d97c33,410037394,,1,nph,Enslave,Near Mint,TRUE,0.15,0,,,
699b75af34ce719e27b6e5be,393858093,,1,tla,Enter the Avatar State,NM,FALSE,0.1,0,,,
69b03d239ca1ed48e7d8abb1,398283206,,1,rix,Enter the Unknown,Near Mint,FALSE,0.34,1,Bin 6,24,1
69af580534ce719e27b74234,397801139,,1,stx,Environmental Sciences,Near Mint,FALSE,0.07,4,Bin 6,16,2
69af580534ce719e27b74234,397801139,,1,stx,Environmental Sciences,Near Mint,FALSE,0.07,4,Bin 6,25,2
69c34bfb9ca1ed48e7d90c23,402068376,,1,lci,Envoy of Okinec Ahau,Near Mint,FALSE,0.04,6,Bin 1,6,6
69c321959ca1ed48e7d90a31,402043031,,1,a25,Epic Confrontation,Near Mint,FALSE,0.03,2,Bin 1,1,2
69c315669ca1ed48e7d907e1,402033120,,1,eld,Epic Downfall,Near Mint,TRUE,0.15,2,Bin 6,38,1
69c315669ca1ed48e7d907e1,402033120,,1,eld,Epic Downfall,Near Mint,TRUE,0.15,2,Bin 6,39,1
699bb5cc34ce719e27b6eb1c,393882079,,1,tla,Epic Downfall,NM,FALSE,0.05,1,Bin 6,8,1
69b04eb19ca1ed48e7d8aec3,398299207,,1,m20,Epicure of Blood,Near Mint,FALSE,0.04,0,,,
69af518734ce719e27b7414a,397759321,,1,bng,Epiphany Storm,LP,FALSE,0.03,16,Bin 6,14,16
69af518434ce719e27b74112,397759290,,1,neo,Era of Enlightenment // Hand of Enlightenment,NM,FALSE,0.03,1,Bin 6,14,1
69e41db19ca1ed48e7d98fec,409079835,,1,kld,Era of Innovation,Near Mint,FALSE,0.03,2,Bin 5,2,1
69e41db19ca1ed48e7d98fec,409079835,,1,kld,Era of Innovation,Near Mint,FALSE,0.03,2,Bin 7,4,1
69e4218b9ca1ed48e7d990a7,409081246,,1,ktk,Erase,Near Mint,FALSE,0.03,5,Bin 5,5,4
69e4218b9ca1ed48e7d990a7,409081246,,1,ktk,Erase,Near Mint,FALSE,0.03,5,Bin 7,17,1
69e965b97ecc73c161d9b949,410045361,,1,ltr,Erebor Flamesmith,Near Mint,FALSE,0.17,2,Bin 7,14,2
69c321989ca1ed48e7d90a70,402043052,,1,a25,Erg Raiders,Near Mint,FALSE,0.04,2,Bin 1,1,2
69e90ad57ecc73c161d883cb,409968309,,1,otj,Eriette's Lullaby,Near Mint,FALSE,0.05,14,Bin 1,20,11
69e90ad57ecc73c161d883cb,409968309,,1,otj,Eriette's Lullaby,Near Mint,FALSE,0.05,14,Bin 1,21,3
